               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.055815,            0.065924,          0.00022339,             0.42863,             0.24784,             0.26847,             0.14551,            0.074695,            0.090704,          0.00054352,            0.006535,            0.006535,            0.006535
                  37,            0.055697,            0.065572,          0.00022086,             0.42458,             0.24221,             0.25934,             0.14265,            0.074748,            0.090897,          0.00055541,            0.006436,            0.006436,            0.006436
                  38,            0.055448,            0.065241,          0.00022132,             0.41943,             0.24592,             0.25904,              0.1425,            0.074881,            0.091582,          0.00056279,            0.006337,            0.006337,            0.006337
                  39,            0.055376,            0.064797,          0.00021992,             0.42632,             0.24709,             0.25802,             0.14164,            0.075027,            0.092093,          0.00056478,            0.006238,            0.006238,            0.006238
                  40,            0.055211,            0.064443,          0.00021891,             0.43627,             0.24173,             0.25927,             0.14313,             0.07511,            0.092312,          0.00056692,            0.006139,            0.006139,            0.006139
                  41,            0.055151,            0.064118,           0.0002148,             0.45008,             0.23305,             0.25681,             0.14172,            0.075152,            0.092545,           0.0005646,             0.00604,             0.00604,             0.00604
                  42,            0.054831,            0.063719,           0.0002114,             0.45069,             0.23598,             0.25519,             0.14166,            0.075223,            0.092901,          0.00056082,            0.005941,            0.005941,            0.005941
                  43,            0.054717,            0.063293,          0.00021511,             0.44809,             0.24072,             0.25762,             0.14218,            0.075309,            0.093584,          0.00056515,            0.005842,            0.005842,            0.005842
                  44,            0.054556,            0.062958,          0.00021368,             0.45198,             0.23832,             0.25915,             0.14225,            0.075385,             0.09405,          0.00056828,            0.005743,            0.005743,            0.005743
                  45,            0.054514,            0.062713,           0.0002125,             0.45542,             0.23325,             0.25715,             0.14136,            0.075452,            0.094402,           0.0005687,            0.005644,            0.005644,            0.005644
                  46,            0.054327,            0.062313,          0.00021089,             0.45276,             0.23566,             0.25512,             0.14028,            0.075523,            0.094797,          0.00056969,            0.005545,            0.005545,            0.005545
                  47,            0.054203,             0.06198,          0.00020748,             0.46221,             0.23337,              0.2557,              0.1403,            0.075582,            0.095217,          0.00057178,            0.005446,            0.005446,            0.005446
                  48,            0.054015,            0.061528,          0.00020918,             0.46349,              0.2326,             0.25542,             0.14054,            0.075646,            0.095544,          0.00057465,            0.005347,            0.005347,            0.005347
                  49,            0.053916,            0.061145,          0.00020707,             0.47561,             0.22813,              0.2553,             0.14049,            0.075695,            0.095865,          0.00057667,            0.005248,            0.005248,            0.005248
                  50,             0.05376,            0.060818,          0.00020496,             0.49438,             0.22425,             0.25485,             0.14074,            0.075754,             0.09618,           0.0005785,            0.005149,            0.005149,            0.005149
                  51,             0.05356,            0.060558,          0.00020565,             0.49911,             0.22232,             0.25438,             0.14034,             0.07581,            0.096472,          0.00058224,             0.00505,             0.00505,             0.00505
                  52,            0.053513,            0.060199,          0.00020386,             0.48447,             0.22581,             0.25378,             0.14005,            0.075858,            0.096739,            0.000584,            0.004951,            0.004951,            0.004951
                  53,            0.053384,            0.059861,          0.00020618,             0.49064,             0.22593,             0.25413,             0.14035,            0.075894,            0.096915,          0.00058105,            0.004852,            0.004852,            0.004852
                  54,            0.053222,            0.059522,          0.00020505,             0.48985,              0.2255,              0.2537,             0.14026,            0.075935,            0.097167,           0.0005814,            0.004753,            0.004753,            0.004753
                  55,            0.053114,            0.059237,          0.00020345,             0.49717,             0.22618,             0.25281,             0.13992,            0.075957,             0.09738,          0.00058051,            0.004654,            0.004654,            0.004654
                  56,            0.052992,            0.058851,          0.00020202,             0.48956,              0.2237,             0.25209,             0.13991,            0.075984,            0.097575,           0.0005799,            0.004555,            0.004555,            0.004555
                  57,            0.052841,            0.058659,           0.0002002,             0.49367,             0.22563,             0.25402,             0.14103,            0.076019,            0.097777,          0.00058012,            0.004456,            0.004456,            0.004456
                  58,             0.05273,            0.058179,           0.0001965,             0.49123,             0.22527,             0.25374,             0.14124,            0.076046,            0.097982,          0.00057897,            0.004357,            0.004357,            0.004357
                  59,             0.05258,             0.05793,          0.00019979,              0.4902,             0.22558,             0.25459,             0.14155,            0.076065,            0.098131,          0.00057577,            0.004258,            0.004258,            0.004258
                  60,            0.052471,            0.057551,          0.00019539,             0.48851,             0.22565,             0.25481,             0.14153,            0.076089,            0.098293,          0.00057476,            0.004159,            0.004159,            0.004159
                  61,            0.052395,            0.057185,          0.00019759,             0.48799,             0.22677,             0.25431,             0.14113,            0.076116,            0.098518,          0.00057484,             0.00406,             0.00406,             0.00406
                  62,            0.052199,            0.056868,          0.00019983,              0.4826,               0.229,             0.25479,             0.14157,            0.076133,            0.098703,          0.00057306,            0.003961,            0.003961,            0.003961
                  63,             0.05213,             0.05656,          0.00019688,             0.47908,             0.22962,             0.25427,             0.14138,            0.076152,            0.098918,          0.00057138,            0.003862,            0.003862,            0.003862
                  64,            0.052005,            0.056249,           0.0001955,             0.47743,             0.22856,             0.25377,             0.14095,            0.076183,            0.099109,          0.00057189,            0.003763,            0.003763,            0.003763
                  65,            0.051856,            0.055883,          0.00019125,             0.47835,             0.22859,             0.25435,             0.14151,            0.076204,            0.099283,          0.00057205,            0.003664,            0.003664,            0.003664
                  66,            0.051735,            0.055561,          0.00019177,             0.48612,             0.22686,             0.25372,             0.14083,            0.076224,            0.099449,          0.00057098,            0.003565,            0.003565,            0.003565
                  67,            0.051689,            0.055175,          0.00019624,             0.48481,             0.22842,             0.25348,             0.14049,            0.076248,            0.099639,          0.00057098,            0.003466,            0.003466,            0.003466
                  68,            0.051553,            0.054875,          0.00019079,             0.49245,             0.22404,             0.25252,             0.13997,            0.076264,            0.099799,          0.00056912,            0.003367,            0.003367,            0.003367
                  69,            0.051417,            0.054533,          0.00018842,             0.50318,             0.22118,             0.25252,             0.13963,            0.076285,             0.10002,          0.00056877,            0.003268,            0.003268,            0.003268
                  70,            0.051311,            0.054207,          0.00019072,             0.50464,             0.22375,             0.25166,             0.13956,            0.076308,             0.10024,          0.00056865,            0.003169,            0.003169,            0.003169
                  71,            0.051201,            0.053861,           0.0001873,              0.4958,             0.22421,             0.25113,             0.13905,            0.076327,             0.10049,          0.00056838,             0.00307,             0.00307,             0.00307
                  72,             0.05103,             0.05337,          0.00018597,             0.49964,             0.22317,             0.25083,              0.1388,            0.076344,             0.10072,          0.00056703,            0.002971,            0.002971,            0.002971
                  73,            0.050852,            0.053082,           0.0001883,             0.50444,             0.22252,             0.25005,             0.13779,            0.076369,             0.10097,          0.00056688,            0.002872,            0.002872,            0.002872
                  74,              0.0509,            0.052771,          0.00018429,             0.50566,             0.22348,             0.25058,             0.13777,            0.076401,             0.10128,          0.00056824,            0.002773,            0.002773,            0.002773
                  75,            0.050659,            0.052471,          0.00018373,             0.50603,             0.22362,             0.24999,             0.13769,            0.076422,             0.10151,          0.00056759,            0.002674,            0.002674,            0.002674
                  76,            0.050556,            0.052046,          0.00018123,             0.50416,             0.22605,             0.24956,              0.1374,            0.076449,              0.1018,          0.00056695,            0.002575,            0.002575,            0.002575
                  77,            0.050461,            0.051672,          0.00018056,             0.49249,             0.22872,              0.2488,             0.13702,            0.076476,             0.10201,          0.00056668,            0.002476,            0.002476,            0.002476
                  78,            0.050277,            0.051327,           0.0001818,             0.48083,             0.23059,             0.24871,             0.13645,            0.076508,             0.10233,           0.0005674,            0.002377,            0.002377,            0.002377
                  79,             0.05026,            0.050918,          0.00018266,             0.46713,             0.23341,             0.24827,             0.13645,            0.076532,              0.1026,          0.00056717,            0.002278,            0.002278,            0.002278
                  80,            0.050086,            0.050462,          0.00017801,             0.46245,             0.23425,             0.24862,             0.13643,            0.076563,              0.1029,          0.00056772,            0.002179,            0.002179,            0.002179
                  81,            0.049967,            0.050206,          0.00017966,             0.46234,             0.23656,             0.24798,             0.13574,            0.076594,              0.1032,          0.00056859,             0.00208,             0.00208,             0.00208
                  82,            0.049872,            0.049796,          0.00017672,             0.46071,             0.23673,             0.24723,             0.13509,            0.076619,             0.10344,          0.00056758,            0.001981,            0.001981,            0.001981
                  83,            0.049706,            0.049338,          0.00017668,             0.46449,             0.23594,             0.24686,             0.13487,            0.076651,             0.10371,          0.00056818,            0.001882,            0.001882,            0.001882
                  84,            0.049485,            0.048961,          0.00017471,             0.46624,             0.23685,             0.24648,             0.13465,            0.076681,               0.104,          0.00056884,            0.001783,            0.001783,            0.001783
                  85,            0.049463,            0.048589,          0.00017362,             0.46405,             0.23726,              0.2451,             0.13408,            0.076708,             0.10424,          0.00056829,            0.001684,            0.001684,            0.001684
                  86,             0.04933,            0.048171,          0.00017452,             0.46717,             0.23602,             0.24468,             0.13367,            0.076733,             0.10452,          0.00056817,            0.001585,            0.001585,            0.001585
                  87,            0.049154,             0.04773,           0.0001731,             0.46723,             0.23437,             0.24413,             0.13339,             0.07676,             0.10482,          0.00056794,            0.001486,            0.001486,            0.001486
                  88,            0.049033,            0.047316,          0.00017222,             0.46846,             0.23444,              0.2434,             0.13287,            0.076789,             0.10511,          0.00056827,            0.001387,            0.001387,            0.001387
                  89,            0.048939,            0.046977,          0.00016999,             0.47234,              0.2333,             0.24287,             0.13259,            0.076814,             0.10541,           0.0005679,            0.001288,            0.001288,            0.001288
                  90,            0.048827,             0.04638,          0.00017063,             0.46848,             0.23293,             0.24205,             0.13189,             0.07684,             0.10569,          0.00056819,            0.001189,            0.001189,            0.001189
                  91,            0.048721,            0.045955,          0.00016993,             0.47455,             0.23071,             0.24155,             0.13129,            0.076865,             0.10597,          0.00056758,             0.00109,             0.00109,             0.00109
                  92,            0.048488,            0.045665,          0.00017204,             0.47952,             0.22848,             0.24052,             0.13089,            0.076894,             0.10627,          0.00056781,            0.000991,            0.000991,            0.000991
                  93,            0.048371,            0.045116,          0.00016604,             0.48479,             0.22858,             0.23951,              0.1301,             0.07692,              0.1066,          0.00056827,            0.000892,            0.000892,            0.000892
                  94,            0.048149,            0.044659,          0.00016835,             0.48332,             0.22929,             0.23832,             0.12931,            0.076948,              0.1069,          0.00056832,            0.000793,            0.000793,            0.000793
                  95,            0.048119,            0.044221,          0.00016254,             0.48748,             0.22765,             0.23774,             0.12865,            0.076972,             0.10721,          0.00056814,            0.000694,            0.000694,            0.000694
                  96,            0.048049,            0.043899,          0.00016244,             0.48305,              0.2265,             0.23749,             0.12864,            0.076998,             0.10755,           0.0005684,            0.000595,            0.000595,            0.000595
                  97,            0.047845,             0.04348,          0.00016484,              0.4888,             0.22495,             0.23672,             0.12827,            0.077023,             0.10788,           0.0005679,            0.000496,            0.000496,            0.000496
                  98,            0.047844,            0.043071,          0.00016282,             0.48323,             0.22515,             0.23578,             0.12733,            0.077046,             0.10817,          0.00056773,            0.000397,            0.000397,            0.000397
                  99,            0.047603,            0.042703,          0.00016452,             0.48478,             0.22418,             0.23498,             0.12646,            0.077077,             0.10849,          0.00056772,            0.000298,            0.000298,            0.000298
