               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.061227,            0.075601,                   0,              0.1897,             0.37692,             0.20979,            0.078734,            0.070815,            0.075641,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.061201,            0.075536,                   0,             0.18963,             0.37579,             0.20954,            0.078638,            0.070818,            0.075679,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.061203,             0.07552,                   0,             0.18942,             0.37491,             0.20944,            0.078616,            0.070817,            0.075708,                   0,             0.00604,             0.00604,             0.00604
                  42,             0.06117,            0.075429,                   0,             0.18954,             0.37425,             0.20937,            0.078515,             0.07082,            0.075733,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.061113,            0.075366,                   0,             0.18955,             0.37364,             0.20916,            0.078475,            0.070821,            0.075746,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.061122,            0.075344,                   0,             0.18971,             0.37322,             0.20899,            0.078393,            0.070824,            0.075766,                   0,            0.005743,            0.005743,            0.005743
                  45,             0.06107,            0.075272,                   0,              0.1897,             0.37279,             0.20882,            0.078306,            0.070825,            0.075785,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.061067,            0.075211,                   0,             0.18988,             0.37268,             0.20877,            0.078225,            0.070823,            0.075808,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.061057,            0.075182,                   0,             0.18964,             0.37172,             0.20859,            0.078153,            0.070824,            0.075831,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.061031,            0.075064,                   0,             0.18975,             0.37067,             0.20847,             0.07808,            0.070824,            0.075869,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.061012,            0.075023,                   0,             0.18966,             0.36997,             0.20832,            0.078014,            0.070825,            0.075884,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.060942,            0.074958,                   0,             0.18982,             0.36899,             0.20821,            0.078042,            0.070825,            0.075906,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.060926,            0.074906,                   0,             0.18981,             0.36866,             0.20818,            0.078049,            0.070828,            0.075914,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.060916,            0.074875,                   0,             0.18972,             0.36787,             0.20799,            0.077967,            0.070829,            0.075929,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.060902,            0.074788,                   0,             0.18961,             0.36711,             0.20773,            0.077883,             0.07083,            0.075957,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.060881,            0.074675,                   0,             0.18975,             0.36667,             0.20761,             0.07753,            0.070831,            0.075974,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.060835,            0.074659,                   0,             0.18966,             0.36582,             0.20733,            0.077434,            0.070834,            0.075993,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.060812,            0.074648,                   0,             0.18959,             0.36556,             0.20694,            0.077285,            0.070835,            0.076007,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.060806,            0.074605,                   0,             0.18969,             0.36531,              0.2068,            0.077218,            0.070835,            0.076025,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.060816,            0.074526,                   0,              0.1899,             0.36503,             0.20668,             0.07711,            0.070836,            0.076054,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.060732,            0.074501,                   0,             0.18998,             0.36464,             0.20663,            0.077128,            0.070838,            0.076081,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.060704,            0.074382,                   0,             0.19003,             0.36437,              0.2066,            0.077138,             0.07084,            0.076107,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.060677,            0.074287,                   0,             0.18995,             0.36381,             0.20644,            0.077054,            0.070842,            0.076129,                   0,             0.00406,             0.00406,             0.00406
                  62,             0.06066,            0.074276,                   0,             0.19009,             0.36352,             0.20645,            0.077026,            0.070845,            0.076155,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.060665,            0.074276,                   0,             0.18992,             0.36256,             0.20616,            0.076918,            0.070848,            0.076178,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.060636,            0.074208,                   0,             0.19006,             0.36198,             0.20612,            0.076794,            0.070852,            0.076215,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.060604,             0.07412,                   0,             0.18998,             0.36127,             0.20586,             0.07671,            0.070859,            0.076239,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.060599,            0.074087,                   0,             0.18995,             0.36085,             0.20571,            0.076673,            0.070866,            0.076265,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.060552,            0.073974,                   0,             0.19011,             0.36028,             0.20548,            0.076569,             0.07087,            0.076303,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.060551,            0.073975,                   0,             0.19014,             0.35933,             0.20541,            0.076508,            0.070877,            0.076347,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.060529,            0.073925,                   0,             0.18893,             0.36037,             0.20468,            0.076277,            0.070884,            0.076373,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.060513,            0.073885,                   0,             0.18958,             0.35798,             0.20482,            0.076235,            0.070893,            0.076411,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.060468,            0.073779,                   0,              0.1896,             0.35716,             0.20463,            0.076183,            0.070899,            0.076454,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.060468,            0.073754,                   0,             0.18941,             0.35657,             0.20442,            0.076094,            0.070906,             0.07649,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.060428,              0.0737,                   0,             0.18926,             0.35596,             0.20421,            0.076029,            0.070913,            0.076528,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.060407,            0.073616,                   0,             0.18897,             0.35512,              0.2038,            0.075873,             0.07092,            0.076567,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.060404,            0.073598,                   0,             0.18879,             0.35461,             0.20358,            0.075781,            0.070928,            0.076607,                   0,            0.002674,            0.002674,            0.002674
                  76,             0.06039,            0.073553,                   0,              0.1888,             0.35373,             0.20327,            0.075652,            0.070936,            0.076653,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.060276,            0.073478,                   0,             0.18881,              0.3528,             0.20306,            0.075562,            0.070944,            0.076701,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.060293,            0.073408,                   0,             0.18881,              0.3522,             0.20289,            0.075599,            0.070953,            0.076746,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.060302,            0.073375,                   0,              0.1888,             0.35166,             0.20271,            0.075483,            0.070962,            0.076787,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.060275,            0.073304,                   0,             0.19012,             0.34663,             0.20247,            0.075398,            0.070971,            0.076835,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.060261,            0.073279,                   0,             0.19007,             0.34598,             0.20224,            0.075274,            0.070981,            0.076888,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.060213,            0.073269,                   0,             0.19012,              0.3453,             0.20206,            0.075853,            0.070989,            0.076939,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.060168,            0.073145,                   0,             0.18995,             0.34438,             0.20183,            0.075775,            0.071002,            0.076991,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.060113,             0.07311,                   0,             0.18981,             0.34346,             0.20143,            0.075636,            0.071014,            0.077047,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.060122,            0.073003,                   0,             0.18961,             0.34292,             0.20124,            0.075524,            0.071025,            0.077091,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.060101,            0.073021,                   0,             0.19105,             0.33862,             0.20116,            0.075484,            0.071038,            0.077138,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.060099,            0.072907,                   0,             0.18935,             0.34197,             0.20091,            0.075362,             0.07105,            0.077195,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.060028,            0.072912,                   0,             0.18925,             0.34137,             0.20071,            0.075295,            0.071062,            0.077253,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.060014,            0.072782,                   0,             0.19097,             0.33679,             0.20051,             0.07519,            0.071073,            0.077325,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.059983,            0.072717,                   0,             0.19083,             0.33578,             0.20017,            0.075068,            0.071086,            0.077387,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.059913,            0.072683,                   0,             0.19073,             0.33494,             0.19984,            0.074902,              0.0711,            0.077455,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.059949,            0.072633,                   0,             0.19051,             0.33434,             0.19972,            0.074807,            0.071113,            0.077506,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.059874,            0.072581,                   0,             0.19038,             0.33344,             0.19948,            0.074718,            0.071126,            0.077573,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.059848,            0.072478,                   0,             0.19012,             0.33255,             0.19895,            0.074595,            0.071141,            0.077645,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.059796,            0.072388,                   0,             0.19016,             0.33202,             0.19873,             0.07452,            0.071156,            0.077717,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.059762,            0.072328,                   0,             0.19135,             0.32788,             0.19838,            0.074332,            0.071173,            0.077789,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.059803,            0.072273,                   0,              0.1913,             0.32714,             0.19799,            0.074152,            0.071189,            0.077861,                   0,            0.000496,            0.000496,            0.000496
                  98,             0.05977,              0.0722,                   0,             0.19117,             0.32657,             0.19774,            0.074027,            0.071206,            0.077928,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.059755,            0.072111,                   0,             0.19107,             0.32609,             0.19733,            0.073863,            0.071223,            0.077994,                   0,            0.000298,            0.000298,            0.000298
