               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.019072,           0.0022251,                   0,             0.63602,             0.42316,             0.46079,             0.28708,            0.049499,           0.0015753,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.018208,           0.0021355,                   0,             0.61578,             0.43903,             0.45528,             0.27974,            0.049101,           0.0015938,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.017767,           0.0020755,                   0,             0.62408,              0.4239,             0.45714,             0.27835,            0.049159,           0.0016074,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.017184,           0.0020182,                   0,             0.61701,             0.43356,             0.44165,             0.27068,            0.049041,           0.0016074,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.016495,           0.0019385,                   0,             0.61796,              0.4299,             0.43325,             0.25931,            0.049513,            0.001635,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.016136,           0.0018847,                   0,             0.62393,             0.43059,             0.43405,             0.25982,            0.049359,           0.0016378,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.015687,           0.0018516,                   0,             0.62023,             0.43207,             0.43568,             0.26124,            0.049281,           0.0016517,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.015056,           0.0017766,                   0,              0.6103,              0.4325,             0.43754,             0.26227,            0.049358,           0.0016505,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.014626,           0.0017173,                   0,             0.60454,             0.42836,             0.43278,             0.25458,            0.049263,           0.0016718,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.014311,           0.0016705,                   0,             0.58868,             0.42687,             0.42022,             0.24408,            0.049185,            0.001687,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.013966,           0.0016038,                   0,             0.58724,             0.43199,             0.41842,             0.24312,            0.049072,           0.0017095,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.013735,             0.00162,                   0,             0.58493,              0.4239,             0.41723,             0.24335,            0.049023,           0.0017242,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.013293,           0.0015153,                   0,             0.60028,              0.4291,             0.42174,             0.24343,            0.048955,           0.0017368,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.012848,           0.0014508,                   0,             0.61204,             0.43133,              0.4247,              0.2456,            0.048954,           0.0017443,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.012587,           0.0014072,                   0,             0.60045,             0.42539,             0.42015,             0.24267,            0.048919,           0.0017597,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.012303,            0.001346,                   0,             0.60858,               0.415,             0.41785,             0.24116,             0.04884,           0.0017724,                   0,            0.004852,            0.004852,            0.004852
                  54,             0.01211,           0.0013119,                   0,             0.61064,             0.41351,             0.41817,              0.2411,            0.048832,           0.0017867,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.011706,           0.0012613,                   0,             0.60524,             0.41658,             0.41847,               0.241,            0.048812,           0.0017998,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.011324,           0.0012153,                   0,             0.59015,             0.41945,             0.41508,             0.23786,            0.048868,           0.0018147,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.010985,           0.0011533,                   0,             0.58321,             0.41553,             0.41023,              0.2356,             0.04889,           0.0018301,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.010727,           0.0011199,                   0,              0.5897,             0.40865,             0.40697,             0.23367,            0.048886,           0.0018448,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.010489,           0.0010799,                   0,             0.58969,             0.40386,             0.40335,             0.23197,             0.04891,           0.0018588,                   0,            0.004258,            0.004258,            0.004258
                  60,             0.01017,           0.0010326,                   0,             0.58807,             0.39792,             0.39886,             0.22964,             0.04893,            0.001873,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.010001,          0.00098931,                   0,             0.57705,             0.39718,             0.39602,              0.2274,             0.04893,           0.0018874,                   0,             0.00406,             0.00406,             0.00406
                  62,           0.0099099,          0.00096433,                   0,             0.57002,             0.40056,             0.39442,             0.22702,            0.048952,           0.0018997,                   0,            0.003961,            0.003961,            0.003961
                  63,           0.0094634,          0.00092467,                   0,             0.56859,             0.39941,             0.39173,             0.22491,            0.048958,           0.0019124,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.009418,          0.00089088,                   0,             0.56311,             0.39997,             0.38874,             0.22223,            0.048967,           0.0019256,                   0,            0.003763,            0.003763,            0.003763
                  65,           0.0091213,            0.000859,                   0,              0.5586,             0.39866,             0.38625,             0.21997,            0.048965,           0.0019377,                   0,            0.003664,            0.003664,            0.003664
                  66,           0.0091434,          0.00083009,                   0,             0.54843,             0.40163,             0.38363,             0.21857,            0.048968,           0.0019501,                   0,            0.003565,            0.003565,            0.003565
                  67,           0.0087377,          0.00079073,                   0,             0.54826,             0.39569,             0.38198,             0.21674,            0.048975,           0.0019615,                   0,            0.003466,            0.003466,            0.003466
                  68,           0.0084889,          0.00076237,                   0,             0.54256,             0.39569,             0.37937,             0.21503,            0.048995,           0.0019732,                   0,            0.003367,            0.003367,            0.003367
                  69,           0.0083051,          0.00073913,                   0,             0.53688,             0.39495,             0.37765,             0.21324,            0.048988,           0.0019844,                   0,            0.003268,            0.003268,            0.003268
                  70,           0.0080686,          0.00070363,                   0,              0.5375,             0.39272,             0.37519,             0.21143,            0.048977,            0.001995,                   0,            0.003169,            0.003169,            0.003169
                  71,           0.0080365,          0.00067521,                   0,              0.5314,             0.38827,             0.37231,             0.20985,            0.048971,           0.0020068,                   0,             0.00307,             0.00307,             0.00307
                  72,           0.0078166,          0.00065887,                   0,             0.53722,              0.3853,             0.37001,             0.20787,            0.048975,           0.0020178,                   0,            0.002971,            0.002971,            0.002971
                  73,           0.0076629,          0.00063572,                   0,             0.53486,             0.38753,             0.36854,             0.20658,            0.048972,           0.0020288,                   0,            0.002872,            0.002872,            0.002872
                  74,             0.00753,          0.00062424,                   0,             0.53086,             0.38054,              0.3668,              0.2052,            0.048967,            0.002039,                   0,            0.002773,            0.002773,            0.002773
                  75,           0.0071383,          0.00058283,                   0,             0.53155,             0.37713,             0.36454,             0.20364,            0.048972,           0.0020493,                   0,            0.002674,            0.002674,            0.002674
                  76,           0.0070259,          0.00057284,                   0,             0.52438,             0.37936,             0.36235,             0.20217,            0.048965,           0.0020597,                   0,            0.002575,            0.002575,            0.002575
                  77,           0.0069546,          0.00055002,                   0,             0.52574,              0.3801,             0.36028,             0.20069,            0.048956,           0.0020707,                   0,            0.002476,            0.002476,            0.002476
                  78,           0.0066708,          0.00053244,                   0,             0.52596,             0.37862,             0.35791,             0.19921,            0.048949,           0.0020816,                   0,            0.002377,            0.002377,            0.002377
                  79,           0.0065488,          0.00051618,                   0,             0.51981,              0.3801,             0.35618,              0.1984,            0.048944,           0.0020926,                   0,            0.002278,            0.002278,            0.002278
                  80,           0.0063126,          0.00050003,                   0,             0.51208,             0.38257,             0.35447,             0.19739,            0.048946,           0.0021028,                   0,            0.002179,            0.002179,            0.002179
                  81,           0.0061273,          0.00048098,                   0,              0.5056,             0.38112,             0.35255,             0.19616,            0.048952,           0.0021133,                   0,             0.00208,             0.00208,             0.00208
                  82,           0.0060617,          0.00046881,                   0,             0.50043,             0.38076,             0.35023,             0.19472,            0.048961,           0.0021234,                   0,            0.001981,            0.001981,            0.001981
                  83,           0.0058366,          0.00045548,                   0,             0.49254,             0.38159,             0.34848,             0.19376,            0.048956,            0.002134,                   0,            0.001882,            0.001882,            0.001882
                  84,           0.0056543,          0.00043922,                   0,             0.47992,             0.38233,             0.34641,             0.19243,             0.04896,           0.0021445,                   0,            0.001783,            0.001783,            0.001783
                  85,           0.0054641,          0.00042942,                   0,             0.47696,             0.38085,             0.34446,             0.19135,            0.048966,            0.002155,                   0,            0.001684,            0.001684,            0.001684
                  86,           0.0052522,          0.00041088,                   0,              0.4713,             0.37788,             0.34233,             0.19053,             0.04897,           0.0021653,                   0,            0.001585,            0.001585,            0.001585
                  87,           0.0052013,          0.00040318,                   0,             0.46616,             0.37416,             0.34029,             0.18953,            0.048968,           0.0021755,                   0,            0.001486,            0.001486,            0.001486
                  88,           0.0049869,          0.00039359,                   0,             0.46195,             0.37194,             0.33799,             0.18876,            0.048972,           0.0021856,                   0,            0.001387,            0.001387,            0.001387
                  89,             0.00482,          0.00037894,                   0,             0.48324,             0.35932,             0.33561,             0.18753,            0.048975,           0.0021962,                   0,            0.001288,            0.001288,            0.001288
                  90,           0.0046543,          0.00036828,                   0,             0.47132,             0.36229,             0.33378,             0.18625,            0.048981,           0.0022066,                   0,            0.001189,            0.001189,            0.001189
                  91,           0.0044346,          0.00036037,                   0,             0.48598,             0.35412,             0.33203,             0.18517,            0.048981,           0.0022171,                   0,             0.00109,             0.00109,             0.00109
                  92,           0.0043147,          0.00035105,                   0,             0.48394,             0.35115,             0.32985,             0.18429,            0.048979,           0.0022278,                   0,            0.000991,            0.000991,            0.000991
                  93,           0.0041784,          0.00034005,                   0,             0.47919,             0.35189,             0.32796,             0.18301,            0.048983,           0.0022381,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.003977,          0.00033541,                   0,             0.48201,             0.34892,             0.32731,             0.18233,            0.048977,           0.0022483,                   0,            0.000793,            0.000793,            0.000793
                  95,           0.0038569,          0.00032545,                   0,             0.47854,             0.34609,             0.32503,              0.1811,            0.048978,           0.0022591,                   0,            0.000694,            0.000694,            0.000694
                  96,           0.0036777,          0.00032402,                   0,             0.46876,             0.34967,             0.32286,             0.17979,            0.048976,             0.00227,                   0,            0.000595,            0.000595,            0.000595
                  97,           0.0035307,          0.00031191,                   0,             0.46096,             0.35115,             0.32166,             0.17893,            0.048973,           0.0022802,                   0,            0.000496,            0.000496,            0.000496
                  98,           0.0033699,          0.00030566,                   0,             0.45517,             0.35041,             0.32001,              0.1779,            0.048974,           0.0022907,                   0,            0.000397,            0.000397,            0.000397
                  99,           0.0032911,          0.00030109,                   0,             0.45323,              0.3467,              0.3178,             0.17687,            0.048969,           0.0023016,                   0,            0.000298,            0.000298,            0.000298
