               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.056376,            0.063898,          0.00031481,             0.62802,             0.20533,              0.2673,             0.15621,            0.073345,            0.085967,          0.00084431,            0.006535,            0.006535,            0.006535
                  37,            0.056111,            0.063518,          0.00031512,             0.62784,             0.20659,             0.26691,             0.15609,            0.073379,             0.08619,          0.00084894,            0.006436,            0.006436,            0.006436
                  38,            0.055829,            0.063134,          0.00030421,             0.62951,             0.20738,             0.26741,              0.1559,              0.0734,            0.086421,          0.00084842,            0.006337,            0.006337,            0.006337
                  39,            0.055598,            0.062632,          0.00030532,              0.6244,             0.20731,             0.26779,             0.15571,            0.073423,            0.086664,          0.00084979,            0.006238,            0.006238,            0.006238
                  40,            0.055334,            0.062247,          0.00030701,             0.62189,             0.21037,              0.2687,             0.15546,            0.073458,            0.086966,          0.00085281,            0.006139,            0.006139,            0.006139
                  41,            0.055108,            0.061889,          0.00030201,             0.61126,             0.20961,              0.2681,             0.15456,            0.073499,             0.08728,          0.00085672,             0.00604,             0.00604,             0.00604
                  42,            0.054841,            0.061487,          0.00029982,             0.61053,             0.21067,             0.26731,             0.15409,            0.073531,            0.087575,          0.00085571,            0.005941,            0.005941,            0.005941
                  43,            0.054649,            0.061063,          0.00029717,             0.62178,             0.20604,              0.2668,             0.15327,            0.073564,            0.087903,          0.00085764,            0.005842,            0.005842,            0.005842
                  44,            0.054274,            0.060598,          0.00029395,             0.62326,              0.2055,             0.26699,             0.15284,            0.073588,            0.088199,          0.00085843,            0.005743,            0.005743,            0.005743
                  45,            0.054118,            0.060205,          0.00029647,             0.62356,             0.20557,             0.26766,             0.15235,            0.073623,            0.088519,          0.00085809,            0.005644,            0.005644,            0.005644
                  46,            0.053961,            0.059794,          0.00028642,             0.61467,             0.20995,             0.26731,             0.15225,            0.073664,            0.088829,          0.00085791,            0.005545,            0.005545,            0.005545
                  47,            0.053677,            0.059412,          0.00029143,             0.59457,             0.21132,             0.26698,             0.15173,            0.073698,            0.089176,          0.00085959,            0.005446,            0.005446,            0.005446
                  48,            0.053446,            0.058976,          0.00028497,             0.59706,             0.21036,             0.26681,             0.15132,            0.073738,            0.089552,           0.0008627,            0.005347,            0.005347,            0.005347
                  49,            0.053331,            0.058557,           0.0002852,             0.58623,              0.2133,             0.26572,              0.1511,            0.073778,            0.089926,          0.00086568,            0.005248,            0.005248,            0.005248
                  50,            0.053028,            0.058193,           0.0002803,             0.58449,             0.21336,             0.26405,             0.15038,            0.073822,             0.09034,          0.00086833,            0.005149,            0.005149,            0.005149
                  51,            0.052794,            0.057832,          0.00028468,             0.58138,             0.21383,             0.26297,             0.14954,            0.073861,            0.090727,          0.00087043,             0.00505,             0.00505,             0.00505
                  52,            0.052621,            0.057447,          0.00028311,             0.57594,             0.21446,             0.26245,             0.14906,            0.073913,            0.091109,          0.00087494,            0.004951,            0.004951,            0.004951
                  53,            0.052399,            0.057076,          0.00027981,             0.57541,             0.21385,             0.26072,             0.14819,            0.073965,            0.091495,          0.00088029,            0.004852,            0.004852,            0.004852
                  54,             0.05219,            0.056708,          0.00027708,             0.58325,             0.21434,             0.26027,              0.1474,            0.074021,            0.091953,          0.00088331,            0.004753,            0.004753,            0.004753
                  55,            0.052131,            0.056295,          0.00027866,             0.58639,             0.21524,                0.26,             0.14692,             0.07407,             0.09239,          0.00088537,            0.004654,            0.004654,            0.004654
                  56,            0.051874,            0.055933,          0.00027615,             0.58842,             0.21331,             0.25897,             0.14629,            0.074118,            0.092801,          0.00088822,            0.004555,            0.004555,            0.004555
