               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  30,            0.057866,            0.066895,                   0,             0.20255,             0.23631,             0.17306,            0.064817,            0.072443,            0.087193,                   0,            0.007129,            0.007129,            0.007129
                  31,             0.05762,            0.066473,                   0,             0.20608,             0.22539,             0.17011,            0.063692,            0.072493,            0.087632,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.057415,            0.066052,                   0,             0.20059,             0.22423,             0.16749,            0.062915,            0.072527,             0.08811,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.057096,            0.065533,                   0,             0.19092,             0.21785,             0.15991,            0.059814,            0.072573,            0.088533,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.056872,            0.065154,                   0,             0.20703,              0.2225,             0.17096,            0.064145,             0.07261,            0.088858,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.056636,            0.064671,                   0,             0.20714,             0.21991,             0.16972,            0.063833,            0.072642,            0.089264,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.056453,            0.064193,                   0,             0.21165,               0.214,             0.16878,            0.063583,            0.072676,            0.089686,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.056248,            0.063846,                   0,             0.20199,             0.21254,             0.16447,            0.061963,            0.072711,            0.090122,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.056027,            0.063302,                   0,             0.20548,             0.21625,             0.16763,            0.062879,            0.072742,            0.090401,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.055719,             0.06288,                   0,             0.20526,             0.20723,             0.16283,            0.061515,            0.072779,            0.090738,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.055537,            0.062407,                   0,             0.20382,             0.21287,             0.16533,            0.062686,              0.0728,            0.091096,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.055241,            0.061987,                   0,             0.20957,             0.20406,             0.16284,            0.061357,             0.07282,            0.091439,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.055128,            0.061547,                   0,             0.20461,             0.21007,             0.16421,            0.061843,            0.072843,            0.091714,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.054899,            0.061197,                   0,             0.20937,             0.20769,             0.16556,            0.062482,            0.072862,            0.092003,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.054756,            0.060751,                   0,             0.20866,             0.20706,             0.16491,            0.062327,            0.072885,            0.092363,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.054513,             0.06036,                   0,             0.20496,             0.20636,             0.16207,            0.061106,            0.072903,            0.092689,                   0,            0.005644,            0.005644,            0.005644
                  46,             0.05432,            0.059982,                   0,             0.19607,             0.20065,              0.1539,            0.058474,            0.072924,            0.093005,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.054159,            0.059642,                   0,             0.20599,             0.20582,             0.16281,            0.061735,            0.072946,            0.093357,                   0,            0.005446,            0.005446,            0.005446
                  48,             0.05402,            0.059199,                   0,             0.20692,             0.20532,             0.16284,            0.061825,            0.072966,            0.093667,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.053825,            0.058834,                   0,             0.20792,             0.20373,             0.16268,            0.061721,            0.072987,            0.093993,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.053632,            0.058486,                   0,             0.20613,              0.2033,             0.16161,            0.061218,            0.073009,            0.094273,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.053428,            0.058052,                   0,             0.20797,             0.20157,             0.16201,            0.061452,            0.073034,            0.094646,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.053296,            0.057733,                   0,             0.20919,             0.19986,             0.16159,            0.061284,            0.073059,            0.094984,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.053115,            0.057318,                   0,             0.21019,             0.19852,             0.16129,            0.061151,            0.073081,            0.095298,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.052965,            0.056968,                   0,             0.20976,             0.19932,              0.1609,            0.061063,            0.073104,             0.09562,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.052872,            0.056666,                   0,             0.21124,               0.198,             0.16069,            0.060998,            0.073125,            0.095965,                   0,            0.004654,            0.004654,            0.004654
                  56,             0.05263,            0.056234,                   0,             0.21281,             0.19646,             0.16017,            0.060877,            0.073146,            0.096333,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.052508,            0.055868,                   0,              0.2137,             0.19514,             0.15981,            0.060737,            0.073171,            0.096671,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.052324,            0.055505,                   0,             0.21301,              0.1954,             0.15937,             0.06051,            0.073208,            0.097082,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.052157,            0.055167,                   0,             0.21451,             0.19396,             0.15907,              0.0604,            0.073238,            0.097515,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.051976,            0.054899,                   0,             0.21372,             0.19439,              0.1587,            0.060221,            0.073276,             0.09791,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.051864,            0.054483,                   0,             0.21333,              0.1915,             0.15684,            0.059416,            0.073304,            0.098265,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.051755,            0.054111,                   0,             0.21497,             0.19137,             0.15791,            0.059848,             0.07334,            0.098657,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.051557,            0.053766,                   0,             0.21599,             0.18954,             0.15757,            0.059672,             0.07338,            0.099065,                   0,            0.003862,            0.003862,            0.003862
                  64,             0.05145,            0.053497,                   0,              0.2167,             0.18788,             0.15684,            0.059449,            0.073412,            0.099448,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.051328,            0.053101,                   0,             0.21543,             0.18786,             0.15636,            0.059198,             0.07345,            0.099894,                   0,            0.003664,            0.003664,            0.003664
                  66,             0.05117,            0.052758,                   0,             0.21357,             0.18637,             0.15475,            0.058602,            0.073484,             0.10033,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.051034,            0.052382,                   0,             0.21702,             0.18446,             0.15521,            0.058886,             0.07352,             0.10074,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.050833,            0.052049,                   0,             0.21798,             0.18283,             0.15483,            0.059277,            0.073553,             0.10113,                   0,            0.003367,            0.003367,            0.003367
                  69,             0.05074,            0.051683,                   0,             0.21842,             0.18092,             0.15415,            0.059058,            0.073584,             0.10156,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.050578,             0.05135,                   0,             0.21916,             0.17954,             0.15354,            0.058815,            0.073625,               0.102,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.050386,            0.051037,                   0,             0.21978,             0.17822,             0.15321,            0.058657,            0.073663,             0.10239,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.050325,            0.050686,                   0,             0.22084,             0.17727,             0.15273,            0.058472,            0.073694,             0.10277,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.050102,            0.050364,                   0,             0.22159,             0.17591,              0.1525,            0.058286,            0.073733,             0.10317,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.050035,            0.049909,                   0,              0.2202,             0.17668,              0.1521,            0.057871,            0.073766,             0.10353,                   0,            0.002773,            0.002773,            0.002773
                  75,             0.04986,             0.04963,                   0,              0.2212,             0.17545,             0.15167,            0.057648,            0.073799,             0.10399,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.049686,            0.049245,                   0,             0.22222,             0.17427,             0.15114,            0.057477,             0.07384,             0.10443,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.049545,            0.048886,                   0,             0.22084,             0.17457,             0.15082,            0.057311,            0.073872,             0.10485,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.049476,            0.048498,                   0,             0.22174,              0.1735,             0.15052,            0.057145,            0.073906,             0.10529,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.049228,            0.048105,                   0,             0.22221,             0.17237,             0.14998,            0.056994,            0.073939,              0.1057,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.049054,            0.047794,                   0,             0.22275,             0.17101,             0.14932,            0.056716,            0.073979,             0.10612,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.048927,            0.047465,                   0,             0.22356,             0.16988,             0.14872,            0.056513,            0.074013,             0.10657,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.048848,            0.046952,                   0,             0.22481,             0.16869,             0.14822,            0.056273,            0.074048,             0.10707,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.048599,            0.046562,                   0,             0.22542,             0.16762,             0.14772,            0.056088,             0.07408,             0.10755,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.048594,            0.046246,                   0,             0.22563,             0.16676,             0.14718,            0.055848,            0.074119,             0.10797,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.048352,             0.04586,                   0,             0.22361,             0.16724,             0.14669,            0.055678,            0.074153,             0.10839,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.048183,            0.045413,                   0,             0.22334,              0.1663,             0.14611,            0.055417,            0.074185,             0.10882,                   0,            0.001585,            0.001585,            0.001585
                  87,             0.04813,            0.044977,                   0,             0.22328,             0.16496,             0.14559,            0.055268,            0.074217,              0.1093,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.047881,            0.044593,                   0,             0.22362,             0.16431,             0.14509,            0.055056,            0.074255,             0.10974,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.047744,            0.044108,                   0,             0.22353,             0.16394,             0.14489,            0.054907,            0.074289,              0.1101,                   0,            0.001288,            0.001288,            0.001288
                  90,             0.04764,            0.043724,                   0,             0.22594,             0.16152,              0.1442,             0.05462,            0.074326,             0.11061,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.047407,            0.043257,                   0,             0.22581,             0.16029,             0.14364,            0.054356,             0.07436,             0.11112,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.047227,            0.042816,                   0,             0.22604,             0.15969,             0.14318,            0.054139,            0.074399,             0.11159,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.047055,            0.042367,                   0,             0.22586,             0.15895,              0.1427,            0.053919,            0.074436,             0.11201,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.046998,            0.041937,                   0,             0.22771,             0.15741,             0.14223,            0.053738,            0.074475,             0.11244,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.046799,             0.04143,                   0,             0.22785,             0.15671,             0.14178,            0.053468,            0.074512,             0.11293,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.046654,            0.040963,                   0,             0.22998,             0.15453,             0.14129,             0.05326,            0.074556,             0.11345,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.046434,            0.040504,                   0,             0.22985,             0.15369,             0.14064,            0.052999,            0.074593,             0.11395,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.046328,            0.040072,                   0,             0.22951,             0.15287,             0.14026,            0.052797,            0.074631,             0.11444,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.046174,            0.039711,                   0,             0.22914,             0.15205,             0.13962,            0.052567,            0.074667,             0.11499,                   0,            0.000298,            0.000298,            0.000298
